source,username,rating,review_text,date
com.tokopedia.tkpd,Arya Gibran,5,sat set,2026-01-10 02:42:55
com.tokopedia.tkpd,iwan subianto moedrajat,5,cukup baik,2026-01-10 01:58:24
com.tokopedia.tkpd,Zafar Syamsir,1,iklan lu maksa,2026-01-10 01:40:16
com.tokopedia.tkpd,Henry T.D.,5,"ternyata penjual di TOKOPEDIA ada yang jual EMAS PALSU, saya beli emas dan dikirim palsu sudah di cek di antam, uang sudah di kembalikan oleh tokopedia, terima kasih",2026-01-10 01:11:47
com.tokopedia.tkpd,samsung bachri,1,Selama ini ketika belanja system Pembayaran pakai gopaylater saya Lancar silahkan di cek. tapi kenapa skrg gopaylater nya di Blokir ???? APLIKASI TAIK !!!,2026-01-10 01:09:07
com.tokopedia.tkpd,Abdul Malik,5,mantabs pakai gopay,2026-01-10 01:05:54
com.tokopedia.tkpd,Fanji Pangestu,5,ok,2026-01-10 00:52:51
com.tokopedia.tkpd,Asep Saputra,5,yang amanah yah,2026-01-10 00:41:06
com.tokopedia.tkpd,Nico Terserah,5,keep improving...,2026-01-10 00:22:26
com.tokopedia.tkpd,Sarina Arsad,5,mempermudah transaksi setiap pembelian dan pembayaran secara online👍👍,2026-01-10 00:04:01
com.tokopedia.tkpd,Ayuda Farha,5,"nyaman aja pake tokped, pembayaran bisa via dana.",2026-01-09 23:50:04
com.tokopedia.tkpd,Indra 1,1,sampah jangan donlod nanti uang kalian di sedot,2026-01-09 23:33:06
com.tokopedia.tkpd,Kemal Nurvef Suaibun,1,"setelah belasan tahun pakai akhirnya dengan berat hati saya uninstall karena aplikasinya susah dibuka di hape saya ram 4 internal 64 (Tokopedia tidak menanggapi,,apakah mau tutup aplikasi),, padahal posisinya mau konfirmasi barang sudah diterima",2026-01-09 23:27:10
com.tokopedia.tkpd,sanak tiuh,1,dikit2 update,2026-01-09 23:05:43
com.tokopedia.tkpd,Pecintaa Hewan,5,bagus pengiriman cepat,2026-01-09 22:50:35
com.tokopedia.tkpd,Ram Daani,1,broo !ayolah paket gua udah seminggu gak datang datang,2026-01-09 22:46:52
com.tokopedia.tkpd,Muhammad Ilyas,1,saran buat yg lain fikir fikir deh kalo pakai tokopedia.. mending shopee atau yg lain.. ketika ada kendala ama cs nya katanya dikasih vocer 30000 ribu untuk kompensasi paling lambat 7 hari kerja.. hla ini sampai 2 minggu gk ada kelanjutannya malah gk bisa dihubungi... udah buang buang waktu belanja tokonya gk amanah yg dirugiin konsumennya.. katanya dpt kompensasi ternyata dibohongi tokped.. saya ada bukti screnshoot percakapannya.. biar aja viralin aja pelayanan bgini mah.. sampah,2026-01-09 22:17:50
com.tokopedia.tkpd,Marvel Londar,1,"Login akun Google gak bisa, munculnya ""Permintaan tidak dapat diproses"". Ketika beralih ke metode login lain seperti Email, hal yang sama juga muncul! Login via nomor HP juga tidak bisa, padahal sudah saya update aplikasinya, internetnya juga lancar, tapi error mulu. Awalnya saya pikir karena kendala jaringan, tapi pas saya coba login di marketplace lain ya lancar lancar saja. Untuk pihak developer, saya bukan mau menjelekkan toped, tapi masa hal mendasar seperti ini saja muncul error mulu?",2026-01-09 21:27:40
com.tokopedia.tkpd,Estika,5,saya suka suka,2026-01-09 20:18:24
com.tokopedia.tkpd,Anhar Hanief Fahrizal,1,"Filter bagian rekomendasi tidak bisa muncul tampilan ""Terbaru, Harga tertinggi, Harga terendah,dll""",2026-01-09 19:30:02
com.tokopedia.tkpd,Andika Saja,1,Beli barang di penjual penipu. barang tidak sesuai deskripsi ketika mau retur barang. pihak toko tancumkan alamat palsu&di chat si penjual tidak respon. alhasil barang tertahan di kantor jasa kirim barang & uang refound tidak kembali. disini sebagai konsumen merasa dirugikan. kog bisa penipu dengan mudah jualan di aplikasi ini. rasanya kapok belanja online 😅,2026-01-09 17:31:47
com.tokopedia.tkpd,Herry Syahputra,5,aplikasi belanja terbaik dan aman,2026-01-09 16:39:37
com.tokopedia.tkpd,Angga Tanuwijaya,1,"apalah beli kabel charger 25k ga liat lagi langsung cek out, tau taunya ada proteksi kerusakan total 7,5k ga bisa di batalin lagi.",2026-01-09 15:32:16
com.tokopedia.tkpd,Hendi Yang,5,good,2026-01-09 15:09:43
com.tokopedia.tkpd,sulthan aryasatya,1,"tolong di perbaiki dong min, masa cuma salah masukin pin doang harus nunggu 1 jam? trus g bisa batalin transaksi selalu gagal dibatalin, salah login aja dikit dikit nunggu 30 menit... LEBAY TAU G SIH BUANG BUANG WAKTU ORANG AJA! GMN KALO LAGI BURU BURU / DARURAT? SOK SOK AN BIKIN APLIKASI TPI G BECUS!!",2026-01-09 14:42:44
com.tokopedia.tkpd,ita gota,5,ok,2026-01-09 14:41:11
com.tokopedia.tkpd,Al Gab,3,Aplikasi makin berat dan tidak bisa kembali ke posisi terakhir dibuka. Kadang refresh di halaman awal sewaktu kembali dari halaman sebelumnya.,2026-01-09 14:36:18
com.tokopedia.tkpd,Berburu_ Konser,1,"tolong lah kalo mau kolep sama brand lain tuh mudah aja buat upgaradenya, toko gua di toko pedia jadi ga bisa di buka gara2 kalo mau upgrade bertele2",2026-01-09 14:35:38
com.tokopedia.tkpd,Andri Suhendri,5,selalu dapat diskon 20rb alhamdulillah,2026-01-09 14:24:30
com.tokopedia.tkpd,Ganim Firdaus,1,tidak bisa mengganti nomor telefon,2026-01-09 14:19:39
com.tokopedia.tkpd,Martono Miber,1,pelayanan cs dan penjual plus kurir lemot abis .. kalah satset sama aplikasi shopee,2026-01-09 13:58:48
com.tokopedia.tkpd,Andika Otp,1,"kacauuuu,gua jualan di Tokped udh hampir 2 bulan duit ga cair cair nominal 1,5jt gilaaaaa ni Platform",2026-01-09 13:58:29
com.tokopedia.tkpd,Ekha S,1,"Kupon promonya terlalu sedikit, aplikasi sebelah bisa dapet sampai 500rb",2026-01-09 13:57:31
com.tokopedia.tkpd,Danni Rachmawan,5,bagus,2026-01-09 13:45:48
com.tokopedia.tkpd,Robert Wahyu,1,"Dulu pake ni Aplikasi perasaan aman aman, skrng setiap login loading terusss",2026-01-09 13:25:15
com.tokopedia.tkpd,Alex Jeckhonia,5,sangat amanah,2026-01-09 13:22:43
com.tokopedia.tkpd,hendrik damanhuri,5,"transaksi pertamaku muraaaah banget, mantabs Tokopedia 👍👍👍",2026-01-09 13:05:26
com.tokopedia.tkpd,Taufiq Tau,3,Lemottt... Lama loadinya,2026-01-09 13:04:24
com.tokopedia.tkpd,Rifani Azhar,1,"saya menarik yang saya dari Tokopedia ke rekening BCA saya pada hari Kamis pukul 14:52, disana tertera uang akan dikirim paling lambat 1x24 jam waktu kerja tetapi hingga hari ini sudah lebih dari 24 jam uang saya belum dikirim. saya merasa tidak aman berbelanja diaplikasi sialan ini. kalo di toko oren cepet disini lemot!!!!!!!!",2026-01-09 12:42:49
com.tokopedia.tkpd,Katarina Mayanti,1,"udah kurinya ga bener, pesan lagi malah gratis ongkirnya ga berlaku. aplikasi ga niat jualan",2026-01-09 12:28:51
com.tokopedia.tkpd,Esti Winarni,5,aplikasinya bagus banget,2026-01-09 12:23:03
com.tokopedia.tkpd,mas pilud official,5,oke promo menakjubkan,2026-01-09 12:13:02
com.tokopedia.tkpd,Bintang Nur Amelia,1,"susah ga jelas, mahal mahal menyusahkan juga uang saya ga ada",2026-01-09 11:46:28
com.tokopedia.tkpd,Kikin Sodikin,5,Tokopedia mantap..👍,2026-01-09 11:34:32
com.tokopedia.tkpd,Muh Kamim,5,bagus byak promo game,2026-01-09 11:22:28
com.tokopedia.tkpd,ghofarka maulana,4,jarang ada cod,2026-01-09 11:15:26
com.tokopedia.tkpd,Riski Gaming,5,mantapp,2026-01-09 11:10:29
com.tokopedia.tkpd,Dadan Mutaqin,5,👍🏼👍🏼👍🏼👍🏼👍🏼,2026-01-09 11:01:43
com.tokopedia.tkpd,Unna chaneL,5,bagus cepat,2026-01-09 10:40:46
com.tokopedia.tkpd,Honggo Wongso,1,Sejak beralih ke tiktok shop saya jadi males belanja disini. Pindah sebelah...,2026-01-09 10:39:18
com.tokopedia.tkpd,Yifha Alkabbani,1,"Semakin kesini semakin gak jelas aja.. 1. Banyak toko/seller gak jelas nyepam 2. Tiba2 akun g apa2 kok diblokir ngadu ketokopedia care jawaban sdh sangat lelet lama sekali gak jelas lgi, ditanya karena apa diblokir alasannya eh jawaban cuman melanggar kebijakan, kebijakan apa dan yg mana g dijelaskan.. Padahal akun saya tdk saya buat apa2.. Sangat2 gak jelas dan mengecewakan",2026-01-09 10:35:00
com.tokopedia.tkpd,Triy Ono,5,mantab,2026-01-09 10:25:31
com.tokopedia.tkpd,Yanuar Kutianyiu,1,Selalu menutup bila dibuka applikasi,2026-01-09 10:18:07
com.tokopedia.tkpd,eddy viser kasingku,5,good,2026-01-09 10:11:37
com.tokopedia.tkpd,Anggara Gaming YT,1,"Semakin lama, tokopedia semakin minim diskon. Tidak seperti dulu, bahkan gratis ongkir pun sudah tak ada.",2026-01-09 10:05:13
com.tokopedia.tkpd,Nisa Nisa,1,error mulu. masa pas pencet rekomendasi urutkannya ilang oon,2026-01-09 10:00:19
com.tokopedia.tkpd,Imam Mubaraq,1,jelek kali aplikasinya masa pengembalian dana tidak bisa kek tolol,2026-01-09 09:25:00
com.tokopedia.tkpd,Tri Jaya,5,mantapppp,2026-01-09 09:19:52
com.tokopedia.tkpd,Lutvi P,2,"udah mulai ga nyaman lg di pake, tampilannya udh kebanyakan embel2. ikut2an sm aplikasi sebelah. kebanyakan popup, badge notif ga sinkron, setiap produk muncul video live bikin kouta cepet abis.",2026-01-09 09:10:45
com.tokopedia.tkpd,Melia Astuti,2,"jual beli aman dan yaman dari mana?, penjualnya penipu barangnya ngga ada tapi ditulis ada, pas dateng barang cuma nyampe sebagian, ngajuin komplain ngga bisa katanya ""anda belum bisa mengakses halaman ini"" gila",2026-01-09 09:04:57
com.tokopedia.tkpd,hadiono nugroho,1,saya topup emoney tgl3januari 2026 sampai tgl9 januari 2026 belum masuk. mana nominal 300rb. dikemanakan uangnya??,2026-01-09 09:04:17
com.tokopedia.tkpd,AndiTzy,4,semoga TOKOPEDIA makin jaya jaya jaya,2026-01-09 08:37:10
com.tokopedia.tkpd,Wenny Karmana,1,Promo dan gratis ongkirnya hilang ketika dipakai check out,2026-01-09 08:25:43
com.tokopedia.tkpd,Aldi Haidar,1,"order Tokopedia di batalkan masuk ke saldo refund, tapi di tarik tidak bisa ke rekening. dari tanggal 1 januari sampe sekarang 9 Januari.. engga boleh begitu dzalim itu namanya.. alasan pengamanan segala macem padahal emang cs nya aj pake AI, tlp call center juga engga bisa pake ai suruh chat via apk..",2026-01-09 08:24:31
com.tokopedia.tkpd,tedja kasim,1,sebelum konek gabung tik tok dimatikan toped.lalu dikonek ke tik tok tokopedia tidak bisA dipakai ke chat seller dihubungkan ke seller tik tok tidak ada jawaban,2026-01-09 08:04:30
com.tokopedia.tkpd,Hermanto Kadim,1,"belanja di toped, jd susah. sejak gabung dgn tik tok. banyak toko yg tutup. di chat ga ada yg balas. diklik tokonya. tulisannya toko libur. semua nya jd pindah ke toko orange... saya jg lgtu sempet berjualan di tik tok. mau mendaftar ajjh susah. ditolak terus. sulit kalau bgn terus... lama2 toped bs ditinggalkan penjual dan pembelinya klau toped ga sesegera berbenah. mksh",2026-01-09 07:49:57
com.tokopedia.tkpd,Komengtator,1,yakali verifikasi umur harus di scroll. kapan kelarnya....,2026-01-09 07:49:25
com.tokopedia.tkpd,Ibnu muhammad Ishak,5,sangat puas,2026-01-09 07:09:31
com.tokopedia.tkpd,Ibnu Amar,4,Sering ngebug,2026-01-09 06:54:28
com.tokopedia.tkpd,Rahmat Hidayat,5,cepat,2026-01-09 06:37:34
com.tokopedia.tkpd,Elinda Mariam,5,Keren... Belanja jadi lebih mudah... Terimakasih 🙏🏻,2026-01-09 06:15:27
com.tokopedia.tkpd,Barona Andre,4,bgusss,2026-01-09 06:13:04
com.tokopedia.tkpd,wilman budiarshah,5,keren,2026-01-09 05:57:35
com.tokopedia.tkpd,Ari Juhari,5,di tunggu kualitas barang yg di kirim ke saya..,2026-01-09 05:40:50
com.tokopedia.tkpd,Irna Nugrarya,1,parah tokped mau belanja barang ke tokped pembayaran nya melalui tiktok playter eh malah kena biaya cicil pas mau cekout biaya cicil nya gak ngotak lagi beli 1.6 biaya cicil 600,2026-01-09 05:39:12
com.tokopedia.tkpd,wiwi huang,1,"apk bapuk! sering gangguan beda sm aplikasi sebelah, ekpedisi sering bermasalah susah bgt buat d komplain, payah, parah!!!",2026-01-09 04:58:54
com.tokopedia.tkpd,One “One” Touch,1,Tokopedia ini harusnya jadi mediator. Sistem di Tokopedia terlalu berpihak pada Penjual yang bahkan tidak mau kirim barangnya.,2026-01-09 04:46:06
com.tokopedia.tkpd,Bang Sol,5,ini sangat membatu terimakasih 🙏,2026-01-09 04:31:04
com.tokopedia.tkpd,kondar siburian,4,baik,2026-01-09 04:20:52
com.tokopedia.tkpd,hartati,1,"bisanya udah top up tidak berhasil tapi saldo kepotong, baru ga bisa reff adehh tokped²",2026-01-09 04:11:22
com.tokopedia.tkpd,Feral Lewataka,4,mantap memuaskn,2026-01-09 04:02:48
com.tokopedia.tkpd,Esther Sanjaya,1,Jelek banget,2026-01-09 03:59:38
com.tokopedia.tkpd,Muhammad FA,1,bnyak penipuan,2026-01-09 03:44:56
com.tokopedia.tkpd,Hiron Kajong,5,baik,2026-01-09 03:44:25
com.tokopedia.tkpd,Dora Nur,1,aplikasi t4ii dapat bonus tidak dapat di tukarkan alasan tidak jelas t4i,2026-01-09 03:16:04
com.tokopedia.tkpd,Ari Boy,1,"aplikasi taik barang gagal terkirim , uang aku gak bisa d ambil, penipuan ne nama a",2026-01-09 03:02:07
com.tokopedia.tkpd,Sebelah Kiri,3,mulai memperbaiki citranya ni,2026-01-09 02:59:41
com.tokopedia.tkpd,Yudistira Adipratama,1,"kurir aneh,alamat sudah tertera jelas tapi nyasar, alhasil paket ga diterima... untuk complain pun susah nya minta ampun...ga lagi lagi dah make apk ini",2026-01-09 02:53:26
com.tokopedia.tkpd,Masdar Djamaludin,5,bagus,2026-01-09 02:44:51
com.tokopedia.tkpd,dang kom,1,Manginstal suka gagal terus,2026-01-09 02:40:58
com.tokopedia.tkpd,bird of death,1,rusak! beli barang bayar pake dana sampe sekarang belum dikirim padahal saldo udah ngurang!!,2026-01-09 02:38:38
com.tokopedia.tkpd,Ebik Ragustio,1,"Dana Pengembalian gagal order saya belum masuk rekening woy. Katanya 1x24 jam, ini udah 6 hari belum masuk-masuk, mau mencuri atau gimana?",2026-01-09 01:49:43
com.tokopedia.tkpd,Priyo Baru,5,bagus sekali buat keuangan digital rekomen pokoknya,2026-01-09 01:30:55
com.tokopedia.tkpd,Rakha Aditiya,1,bug dalam check out masih blm di perbaikin padahal pasword email saya sudah saya ganti dan masukan dengan benar pas login kenapa masih di blg password salah tolong di perbaikin,2026-01-09 01:28:36
com.tokopedia.tkpd,Ahmad Budiarjo,2,"Sudah lama pakai Tokopedia buat belanja, baru kali ini kecewa banget. checkout pesanan dari tanggal 2 Januari (karena tanggal 1 ngga bisa) dikirimkan paket di tanggal 2, estimasi tgl 4-5 Januari paket sampai. Gak tahunya sampai sekarang belum ada kepastian kapan barang tiba. Mana sudah bayar tunai tapi ngga dateng. DIKASIH SOLUSI KATANYA AKAN DIKEMBALIKAN DANA SAMPAI SAAT INI BELUM ADA JAWABAN, BARANGNYAPUN JUGA NGGA DATENG!!! KECEWAAA BETUL KALI INI SAMA TOKOPEDIA. 🫩🫩🫩",2026-01-09 01:05:49
com.tokopedia.tkpd,Putri Nada,1,"Bayak toko penipu, saya lapor di tokopediacare namun laporan saya tiba tiba ditutup tanpa bantuan. Saya dulu percaya kalau beli barang elektronik amannya di tokped tapi sekarang tidak. Boikot",2026-01-09 00:58:24
com.tokopedia.tkpd,Deden TriTjahyadi,5,sangat membantu,2026-01-09 00:56:32
com.tokopedia.tkpd,areca lumi,1,ketipu sama toko yang ada di tokopedia. mohon di cek lagi toko yang daftar.,2026-01-09 00:52:27
com.tokopedia.tkpd,Tri Haryani,5,"alhamdulilah amanah,dan sesuai barang yg di promosikan",2026-01-09 00:47:01
com.tokopedia.tkpd,MysterY ???,1,"Sampah. Tokopediacare ngga bisa diakses. Komplain retur, barang retur sdh delivered 2 hari di bagian komplain masih belum terupdate.",2026-01-08 22:54:34
com.tokopedia.tkpd,Singel Fighter,1,"tumben pesan lewat tiktok.. sudah nunggu lama, paketnya gagal di kirim padahal notifnya tinggal di kirim ke pembeli.. masih kalah jauh dengan toko oren",2026-01-08 22:54:25
com.tokopedia.tkpd,Kodrat Arrosyada,2,"kalau di buka sekitar 5 menitan jadi lemot, padahal kalau buka aplikasi yg lain lancan lancar saja. banyak bug nya. tolong diperbaiki",2026-01-08 22:43:01
com.tokopedia.tkpd,InitiaL D _ official,5,mantaf. mempermudah cari merchan promo,2026-01-08 22:13:15
com.tokopedia.tkpd,Dimas Satrio,1,"akun saya pas 2021 pernah di bobol gegara data bocor di tokped sialan ini, terus skrg saya mau top up selalu pengembalian dana. apa mau mu CEO Tokped",2026-01-08 22:03:35
com.tokopedia.tkpd,lily chen,1,"Keluhan pelaporan saya dari tgl 7 januari 2026 sampai tgl 9 januari 2026 atau email saya ga ada balasan sama sekali dan akun saya di blokir. Padahal masalah nya di penjual, penjual yang pura2 jual barang pun ada di tokopedia, w heran, tiba2 batalin pesanan saya dan saldo saya terkuras secara bertahap. Bagusan beli barang di shopee aja .. Bisa telp secara langsung dengan CS nya kalo ada masalah",2026-01-08 18:28:20
com.tokopedia.tkpd,Pusat Data Win,5,Lumayan bagus untuk membeli kebutuhan,2026-01-08 17:58:51
com.tokopedia.tkpd,Teguh Yuswanto,1,"Aplikasi ini sungguh sangat luar biasa lambat. Menu TANYA DI DISKUSI pun tdk bisa digunakan karena notifikasinya selalu karena KONEKSI INTERNET TERGANGGU. Padahal aplikasi lainnya berjalan sangat normal & sangat lancar. Kalau tdk segera diperbaiki, percayalah bhw aplikasi ini akan BANYAK KEHILANGAN PELANGGAN SETIANYA. Saran : Segera perbaiki & berikan kemudahan, kenyamanan, keamanan kpd para pelanggan setiamu. TERIMA KASIH.",2026-01-08 17:21:25
com.tokopedia.tkpd,Alamin Riza,3,permudah pembayaran bisa menggunakan sisik jari,2026-01-08 17:09:37
com.tokopedia.tkpd,Gora Gori,5,bagus,2026-01-08 17:06:45
com.tokopedia.tkpd,cellouf samudra,5,salah 1 marketplace yg gw ga pernah ragu,2026-01-08 17:04:02
com.tokopedia.tkpd,yudi kurnia,5,tokopedia berjaya,2026-01-08 16:34:15
com.tokopedia.tkpd,Rais Rais,3,ngk bisa cod,2026-01-08 16:17:58
com.tokopedia.tkpd,Angurah Dewi,5,kerennn,2026-01-08 16:14:55
com.tokopedia.tkpd,Aji Mulyana,5,the best,2026-01-08 16:10:18
com.tokopedia.tkpd,Mistiyono Dor23,2,semakin tidak ramah,2026-01-08 15:39:33
com.tokopedia.tkpd,Aris AM,3,tidak bisa menampilkan semua produk 😁,2026-01-08 15:31:45
com.tokopedia.tkpd,M. zubad sulthon ad_damiri,5,personal great..,2026-01-08 15:30:20
com.tokopedia.tkpd,anca Dinata,5,mantap,2026-01-08 15:22:25
com.tokopedia.tkpd,Benny Angdjaja,1,"tolong diperbaikin lagi kok masuk lemot amat, pasang antivirus dong biar aman bagi yg pakai dan penjual byk tidak merespon apa barang yg diiklankan habis atau gimana.. jika habis hapus saja biar pembeli gak kecewa nanya",2026-01-08 15:20:45
com.tokopedia.tkpd,Asep Asep,5,"mantap, tapi pembayarannya tidak ada transfer BRIVA BRI",2026-01-08 14:44:26
com.tokopedia.tkpd,Linda Lestari,1,"Kali ini aku kecewa dgn tokped, karna pesanan dri tgl 17 desember 2019 statusnya msh menggantung di pngiriman dgn ktrangan no resi tdk valid, komplen kpnjual gk da respon, komplen ke tokped blum ada blsan tpi kirim email lporan ditutup dan tdk ada pngembalian saldo yg sdh kepotong krn dri pihk pnjual tdk mau mengcancel orgderan yg tdk kunjung sampai , dan dri pihl tokped pun tdk jlass. Makin kesini pun makin buruk pengembalian saldo pun dipersulit udh tau seller penipu tapi tdk ada tindakan😤",2026-01-08 14:43:54
com.tokopedia.tkpd,Herman Yoseph Rhiorahmadi,4,oke,2026-01-08 14:04:18
com.tokopedia.tkpd,Mulia Makmur,2,"tadinya seneng belanja di sini, karena tidak lemot di banding toko orange, tapi sekarang lebih baik ke toko orange sekalian, karena app nya smooth",2026-01-08 13:54:58
com.tokopedia.tkpd,Rahimatul Raehimnah,4,Sekarang lebih sedikit diskonnya,2026-01-08 13:48:43
com.tokopedia.tkpd,Sri Wahyono,5,produk insyaallah ORI dan terpercaya,2026-01-08 13:26:50
com.tokopedia.tkpd,bolang bolang1,5,good,2026-01-08 13:19:26
com.tokopedia.tkpd,roni is,1,"BANJIR BINTANG 1....., maaf, perlahan tapi pasti saya akan move-on ke SHOPEE , TOKOPEDIA MAKIN KESINI MAKIN ANEH. ONGKIR MAHAL, TIDAK ADA KURIR SENDIRI, PAKET SERING TELAT BAHKAN HILANG ( KUSUS J&T ) DAN HARGANYA JUGA LEBIH MURAH DI SHOPEE. maaf ya ... bintang 1 sepertinya cocok. padahal saya member platinum yg setiap bulan selalu belanja. 😕😕",2026-01-08 13:15:23
com.tokopedia.tkpd,Freddy leonardo,2,"overall bagus sih,lebih ringan daripada di oren. tapi udah lama gak belanja di toped lagi, item yg sama dan dari seller yg sama, masih jauh lebih murah di oren dan hanya dgn belanja minimal 30k sudah dapat gratis ongkir 100%, kadang klo lg even belanja min. Rp 0 gk kena ongkir sama sekali, kalo di toped belanja hampir 50k aja masih kena ongkir, paling cuma dapat potongan ongkir. ini pendapat pribadi saya ya, saran aja; kalo mau ngalahin si oren, minimal banyakin promo gratis ongkirnya",2026-01-08 13:00:06
com.tokopedia.tkpd,Aah Abdul Hamid,5,banyak discount,2026-01-08 12:58:32
com.tokopedia.tkpd,FROZEN channel,5,mantap,2026-01-08 12:52:39
com.tokopedia.tkpd,Muslih Muhammad,1,"aplikasi sampah, tambah lama tambah gk jelas, penjual yg menjual barang bekas yg rusak tp deskripsi di tulis baru, sudah kejadian beberapa kali, tindakan cs jg sperti tdk peduli, di biarkan saja tarif aja di naikkan terus, tp kinerjanya sperti sampah ngapain jg kolaborasi dg aplikasi2 lain klo tambah buruk gini auto pindah daah",2026-01-08 12:50:09
com.tokopedia.tkpd,Mz Budy (Mz Budy),1,ongkir ya ngk masuk akal sekarang meding di Toko Oren✔️,2026-01-08 12:31:05
com.tokopedia.tkpd,Dino Mardianto,5,Nice❤‍🔥,2026-01-08 12:14:55
com.tokopedia.tkpd,Bunny Hop,2,tolong ini penarikan dananya gk bisa nambahin rekening baru karena syarat & ketentuan sama pemberitahuan privasinya gk mau ke load. tolong costumer servis nya di adain yang chat langsung,2026-01-08 12:07:33
com.tokopedia.tkpd,restadi terjulun,2,barang yg dicari beda jauh dengan hasil pencarian. makin jelek,2026-01-08 11:52:42
com.tokopedia.tkpd,ini budi (ala),1,"fungsi TANYA buat apa sih? masalah gak selesai,jawabanya muter-muter, minta sambung ke live agent gak bisa. CS kalian sangat jelek. kalau bisa beri bintang ke CS kalian,bintang 1 masih lebih baik.",2026-01-08 11:52:19
com.tokopedia.tkpd,andi achmad syarief,5,best,2026-01-08 11:29:21
com.tokopedia.tkpd,ARIF DWI PRASETYO,5,AWESOME,2026-01-08 11:25:05
com.tokopedia.tkpd,Mama azka azka,5,oke,2026-01-08 11:02:01
com.tokopedia.tkpd,Ratna Sari,5,toko pedia is the best,2026-01-08 10:57:31
com.tokopedia.tkpd,Rahmat hidayat Hidayat,5,pelayanan terbaik,2026-01-08 10:56:14
com.tokopedia.tkpd,Kesia,5,baik,2026-01-08 10:53:19
com.tokopedia.tkpd,Eka pramudyta Eka,1,"paket saya udah di bayar l,tidak di antar kan,malah di batalkan",2026-01-08 10:45:36
com.tokopedia.tkpd,asbullah,2,tokepedia kenapa saldo re-found tidak bisa di tarik ke gopay padahal sudah di tautkan ke aplikasi Tokopedia,2026-01-08 10:41:40
com.tokopedia.tkpd,ディカディカ,1,apasih apk gampang eror,2026-01-08 10:35:47
com.tokopedia.tkpd,Tho Zi,1,sekarang selalu eror jaringanya kalau masuk tokopedia,2026-01-08 10:18:51
com.tokopedia.tkpd,Ahlul Akbar,5,bagus dan keren,2026-01-08 10:04:51
com.tokopedia.tkpd,Derry Andreanto,1,"lu kalah saing kah sama apk sebelah sampe² lu ngirim notif mulu, gara² lu gw jadi kalah by one anjj tau gini mending gk usah gw download mana paket tiba² ke cancel, mending kalian gk usah download ni apk deh ketimbang nyesel😹😹",2026-01-08 09:24:59
com.tokopedia.tkpd,Abdur Rochman,5,terimakasih sudah pengembalian toko saya,2026-01-08 08:38:09
com.tokopedia.tkpd,THOMAS ADIANTO,5,👍👍👍,2026-01-08 08:15:01
com.tokopedia.tkpd,entang sukaryo,5,Baik🙏,2026-01-08 08:14:30
com.tokopedia.tkpd,ahda wijaya10,5,baguss,2026-01-08 08:07:42
com.tokopedia.tkpd,Achmada,3,"Tolong lebih perbaiki lagi aplikasi Tokopedia ini meski sudah cukup baik saat ini daripada sebelumnya, karena aplikasi masih belum sepenuhnya lancar dan masih lambat sekali dalam memuat gambar/ikon/layanan tertentu padahal internet tidak ada masalah sama sekali!",2026-01-08 08:03:38
com.tokopedia.tkpd,Fariz Hanin,4,barang bagus hemat banyak diskon,2026-01-08 07:39:24
com.tokopedia.tkpd,Oscar Samuel Koirewoa,2,Informasi saldo di halaman utama tokopedia hilang kemana? Sungguh tidak membantu. Jd susah utk cek saldo. Jd membuat malas belanja krn gak tau sisa saldo brp.,2026-01-08 07:38:18
com.tokopedia.tkpd,Deny Aldino,5,mantap,2026-01-08 07:13:51
com.tokopedia.tkpd,Emil Andi Anas,5,bagus,2026-01-08 06:40:39
com.tokopedia.tkpd,STK 4132,2,tokbed kenapah susah menghapus weslit toko yang di kasih love,2026-01-08 06:27:45
com.tokopedia.tkpd,Rohman Jaya,1,tolong perbaiki tiba tiba keluar sendiri,2026-01-08 05:59:25
com.tokopedia.tkpd,Dace Holidin,1,update terbaru lemot malah. kelamaan online crome minta tutup aplikasi. kok versi baru jadi gini ya.. tolong diperbaiki.,2026-01-08 05:46:05
com.tokopedia.tkpd,Yanti Atmodjo,4,"aplikasi toped saya tiba-tiba ga bisa dipake minta verifikasi setelah diikuti jawabannya eror, dicoba berkali kali eror. apa yang harus dilakukan?",2026-01-08 05:41:54
com.tokopedia.tkpd,Maul Lana,5,mohon percepat refund saya,2026-01-08 05:20:25
com.tokopedia.tkpd,dragon Liu,5,boleh. kasih. masukan.l. tambahkan metode cod. buka. dulu. baru. bayar. kayak. sphopee. shop trima kasih,2026-01-08 05:12:54
com.tokopedia.tkpd,center madiun,1,"buat verifikasi susah amat, ditunggu lama gak ada notifikasi di SMS atau di wa. dan nyoba 3 kali suruh nunggu lagi. dana Pengembalian gak bisa diproses jadinya.",2026-01-08 05:02:41
com.tokopedia.tkpd,Suherman Pahe,5,Nyobain,2026-01-08 04:47:59
com.tokopedia.tkpd,Anto Bacip,5,kalo pengiriman ny cepet dan sesuai pesanan jujur puas,2026-01-08 04:28:43
com.tokopedia.tkpd,Eras Kaputen,5,"Bagus,Aman,dan bertanggungjawab",2026-01-08 04:28:18
com.tokopedia.tkpd,rismabahri,1,kebanyakan notifikasi gajelas,2026-01-08 04:24:20
com.tokopedia.tkpd,HILALRIUST LEONARDUST LEONARDI SETIAWAN TEDJA,5,ini era belanja secara online tidak repot repot harus keluar berpanas panas bahkan kehujanan cukup dirumah dengan hp ditangan ringkas dan praktis,2026-01-08 04:03:00
